,d1r1,d1r0,d0r1,d0r0,ROR,SE,CI95min,CI95max
NIFURTOINOL,0,0,205,36844,,,,
NIKETHAMIDE,0,1,205,36843,,,,
NILOTINIB,0,8,205,36836,,,,
NILOTINIB HYDROCHLORIDE ANHYDROUS,0,0,205,36844,,,,
NILOTINIB HYDROCHLORIDE MONOHYDRATE,0,0,205,36844,,,,
NILUTAMIDE,0,0,205,36844,,,,
NILVADIPINE,0,1,205,36843,,,,
NIMESULIDE,0,8,205,36836,,,,
NIMESULIDE\SERRAPEPTASE,0,0,205,36844,,,,
NIMESULIDE\TIZANIDINE,0,0,205,36844,,,,
NIMETAZEPAM,0,0,205,36844,,,,
NIMODIPINE,0,0,205,36844,,,,
NIMORAZOLE,0,1,205,36843,,,,
NIMOTUZUMAB,0,7,205,36837,,,,
NIMUSTINE,0,2,205,36842,,,,
NIMUSTINE HYDROCHLORIDE,0,4,205,36840,,,,
NINTEDANIB,0,204,205,36640,,,,
NINTEDANIB ESYLATE,0,0,205,36844,,,,
NIPRADILOL,0,0,205,36844,,,,
NIRAPARIB,0,135,205,36709,,,,
NIRAPARIB TOSYLATE MONOHYDRATE,0,0,205,36844,,,,
NIRIDAZOLE,0,0,205,36844,,,,
NIRMATRELVIR,0,0,205,36844,,,,
NIRMATRELVIR\RITONAVIR,0,0,205,36844,,,,
NIROGACESTAT,0,0,205,36844,,,,
NIS-793,0,0,205,36844,,,,
NISEVOKITUG,0,0,205,36844,,,,
NISOLDIPINE,0,0,205,36844,,,,
NITAZOXANIDE,0,1,205,36843,,,,
NITISINONE,0,0,205,36844,,,,
NITRAMIDINE,0,0,205,36844,,,,
NITRAZEPAM,0,16,205,36828,,,,
NITRAZOLAM,0,0,205,36844,,,,
NITRENDIPINE,0,9,205,36835,,,,
NITRIC ACID,0,0,205,36844,,,,
NITRIC OXIDE,0,11,205,36833,,,,
NITROFURANTOIN,0,22,205,36822,,,,
NITROFURANTOIN MONOHYDRATE,0,0,205,36844,,,,
NITROFURANTOIN SODIUM,0,0,205,36844,,,,
NITROFURANTOIN\NITROFURANTOIN MONOHYDRATE,0,5,205,36839,,,,
NITROFURANTOIN\PHENAZOPYRIDINE HYDROCHLORIDE\SULFAMETHOXYPYRIDAZINE,0,0,205,36844,,,,
NITROFURAZONE,0,1,205,36843,,,,
NITROGEN,0,0,205,36844,,,,
NITROGEN\OXYGEN,0,0,205,36844,,,,
NITROGLYCERIN,0,67,205,36777,,,,
NITROPRUSSIDE,0,0,205,36844,,,,
NITROUS OXIDE,0,0,205,36844,,,,
NITROUS OXIDE\OXYGEN,0,0,205,36844,,,,
NITROXOLINE,0,0,205,36844,,,,
NIVOLUMAB,0,1048,205,35796,,,,
NIVOLUMAB\RELATLIMAB-RMBW,0,8,205,36836,,,,
NIZATIDINE,0,3,205,36841,,,,
NIZOFENONE FUMARATE,0,0,205,36844,,,,
NKX-101,0,0,205,36844,,,,
NNC-0165-1875,0,0,205,36844,,,,
NOGAPENDEKIN ALFA,0,0,205,36844,,,,
NOMACOPAN,0,0,205,36844,,,,
NOMEGESTROL,0,2,205,36842,,,,
NOMEGESTROL ACETATE,0,0,205,36844,,,,
NONI FRUIT,0,0,205,36844,,,,
NONI FRUIT JUICE,0,0,205,36844,,,,
NONIVAMIDE,0,0,205,36844,,,,
NONOXYNOL-10,0,1,205,36843,,,,
NONOXYNOL-9,0,0,205,36844,,,,
NORADRENALINE HYDROCHLORIDE,0,0,205,36844,,,,
NORAMIDOPYRINE,0,0,205,36844,,,,
NORBUPRENORPHINE,0,0,205,36844,,,,
NORCLOZAPINE,0,0,205,36844,,,,
NORCOCAINE,0,0,205,36844,,,,
NORCODEINE,0,0,205,36844,,,,
NORDAZEPAM,0,0,205,36844,,,,
NORDIPHENHYDRAMINE,0,0,205,36844,,,,
NORELGESTROMIN,0,0,205,36844,,,,
NOREPINEPHRINE,0,39,205,36805,,,,
NOREPINEPHRINE BITARTRATE,0,5,205,36839,,,,
NOREPINEPHRINE BITARTRATE\SODIUM CHLORIDE,0,0,205,36844,,,,
"NOREPINEPHRINE HYDROCHLORIDE, (+/-)-",0,1,205,36843,,,,
NOREPINEPHRINE HYDROCHLORIDE-C 11,0,0,205,36844,,,,
NOREPINEPHRINE\NOREPINEPHRINE BITARTRATE,0,8,205,36836,,,,
NORETHANDROLONE,0,0,205,36844,,,,
NORETHINDRONE,0,21,205,36823,,,,
NORETHINDRONE ACETATE,0,0,205,36844,,,,
NORETHINDRONE ENANTHATE,0,0,205,36844,,,,
NORFENEFRINE,0,0,205,36844,,,,
NORFENTANYL,0,0,205,36844,,,,
NORFLOXACIN,0,1,205,36843,,,,
NORFLOXACIN HYDROCHLORIDE,0,0,205,36844,,,,
NORFLOXACIN\TINIDAZOLE,0,0,205,36844,,,,
NORFLUOXETINE,0,0,205,36844,,,,
NORFLURANE,0,0,205,36844,,,,
NORFLURAZEPAM,0,0,205,36844,,,,
NORGESTIMATE,0,1,205,36843,,,,
NORGESTREL,0,0,205,36844,,,,
NORKETAMINE,0,0,205,36844,,,,
NORLIDOCAINE,0,0,205,36844,,,,
NORMEPERIDINE,0,0,205,36844,,,,
NORMETHADONE,0,0,205,36844,,,,
NORMIRTAZAPINE,0,0,205,36844,,,,
NORPROPOXYPHENE,0,0,205,36844,,,,
NORPSEUDOEPHEDRINE,0,0,205,36844,,,,
NORQUETIAPINE,0,0,205,36844,,,,
NORTHERN BROWN SHRIMP\NORTHERN PINK SHRIMP\NORTHERN WHITE SHRIMP,0,0,205,36844,,,,
NORTILIDINE,0,0,205,36844,,,,
NORTRIPTYLINE,0,16,205,36828,,,,
NORTRIPTYLINE HYDROCHLORIDE,0,1,205,36843,,,,
NORTRIPTYLINE HYDROCHLORIDE\PERPHENAZINE,0,0,205,36844,,,,
NORUCHOLIC ACID,0,0,205,36844,,,,
NORVANCOMYCIN,0,0,205,36844,,,,
NORVANCOMYCIN HYDROCHLORIDE,0,0,205,36844,,,,
NORVERAPAMIL,0,0,205,36844,,,,
NOSCAPINE,0,0,205,36844,,,,
NOSCAPINE HYDROCHLORIDE,0,0,205,36844,,,,
NOVOBIOCIN SODIUM,0,0,205,36844,,,,
NOVOBIOCIN SODIUM\TETRACYCLINE PHOSPHATE COMPLEX,0,0,205,36844,,,,
NOXIPTILINE,0,0,205,36844,,,,
NUMIDARGISTAT,0,3,205,36841,,,,
NUSINERSEN,0,0,205,36844,,,,
NUSINERSEN SODIUM,0,0,205,36844,,,,
NUTMEG,0,0,205,36844,,,,
NUX VOMICA EXTRACT,0,0,205,36844,,,,
NVX-COV2373,0,0,205,36844,,,,
NYSTATIN\TRIAMCINOLONE,0,0,205,36844,,,,
NYSTATIN\TRIAMCINOLONE ACETONIDE,0,1,205,36843,,,,
NYSTATIN\ZINC OXIDE,0,0,205,36844,,,,
NZV-930,0,0,205,36844,,,,
O-DESMETHYL TRAMADOL,0,0,205,36844,,,,
OAK BARK EXTRACT,0,0,205,36844,,,,
OAT,0,0,205,36844,,,,
OAT BRAN,0,0,205,36844,,,,
OATMEAL,0,0,205,36844,,,,
OBATOCLAX,0,0,205,36844,,,,
OBETICHOLIC ACID,0,0,205,36844,,,,
OBINUTUZUMAB,0,189,205,36655,,,,
OBLIMERSEN,0,1,205,36843,,,,
OBLIMERSEN SODIUM,0,0,205,36844,,,,
OBRINDATAMAB,0,0,205,36844,,,,
OCFENTANIL,0,0,205,36844,,,,
OCIPERLIMAB,0,0,205,36844,,,,
OCRELIZUMAB,0,1,205,36843,,,,
OCRIPLASMIN,0,0,205,36844,,,,
OCRYLATE,0,0,205,36844,,,,
OCTENIDINE,0,0,205,36844,,,,
OCTENIDINE HYDROCHLORIDE,0,0,205,36844,,,,
OCTENIDINE\PHENOXYETHANOL,0,0,205,36844,,,,
OCTINOXATE,0,0,205,36844,,,,
OCTINOXATE\OCTISALATE,0,0,205,36844,,,,
OCTINOXATE\OCTISALATE\OCTOCRYLENE,0,0,205,36844,,,,
OCTINOXATE\OCTISALATE\OCTOCRYLENE\OXYBENZONE\PETROLATUM,0,0,205,36844,,,,
OCTINOXATE\OCTISALATE\OCTOCRYLENE\OXYBENZONE\TITANIUM DIOXIDE,0,0,205,36844,,,,
OCTINOXATE\OCTISALATE\OCTOCRYLENE\TITANIUM DIOXIDE,0,0,205,36844,,,,
OCTINOXATE\OCTISALATE\OXYBENZONE,0,0,205,36844,,,,
OCTINOXATE\OCTISALATE\TITANIUM DIOXIDE,0,0,205,36844,,,,
OCTINOXATE\OCTISALATE\TITANIUM DIOXIDE\ZINC OXIDE,0,0,205,36844,,,,
OCTINOXATE\OCTISALATE\ZINC OXIDE,0,0,205,36844,,,,
OCTINOXATE\OCTOCRYLENE,0,0,205,36844,,,,
OCTINOXATE\OCTOCRYLENE\OXYBENZONE\ZINC OXIDE,0,0,205,36844,,,,
OCTINOXATE\OCTOCRYLENE\ZINC OXIDE,0,0,205,36844,,,,
OCTINOXATE\OXYBENZONE,0,0,205,36844,,,,
OCTINOXATE\OXYBENZONE\PETROLATUM,0,0,205,36844,,,,
OCTINOXATE\OXYBENZONE\TITANIUM DIOXIDE,0,0,205,36844,,,,
OCTINOXATE\TITANIUM DIOXIDE,0,0,205,36844,,,,
OCTINOXATE\TITANIUM DIOXIDE\ZINC OXIDE,0,0,205,36844,,,,
OCTINOXATE\TRETINOIN\ZINC OXIDE,0,0,205,36844,,,,
OCTINOXATE\ZINC OXIDE,0,0,205,36844,,,,
OCTISALATE\OCTOCRYLENE\ZINC OXIDE,0,0,205,36844,,,,
OCTISALATE\TITANIUM DIOXIDE\ZINC OXIDE,0,0,205,36844,,,,
OCTISALATE\ZINC OXIDE,0,0,205,36844,,,,
OCTOCRYLENE,0,0,205,36844,,,,
OCTOCRYLENE\TITANIUM DIOXIDE,0,0,205,36844,,,,
OCTOCRYLENE\ZINC OXIDE,0,0,205,36844,,,,
OCTOTIAMINE,0,0,205,36844,,,,
OCTREOTIDE,0,35,205,36809,,,,
OCTREOTIDE ACETATE,0,38,205,36806,,,,
OCTREOTIDE HYDROCHLORIDE,0,0,205,36844,,,,
OCTREOTIDE\OCTREOTIDE ACETATE,0,0,205,36844,,,,
OCUGUARD,0,0,205,36844,,,,
ODALASVIR,0,0,205,36844,,,,
ODEVIXIBAT,0,0,205,36844,,,,
OENOTHERA BIENNIS,0,0,205,36844,,,,
OFATUMUMAB,0,23,205,36821,,,,
OFLOXACIN,0,14,205,36830,,,,
OFLOXACIN HYDROCHLORIDE,0,0,205,36844,,,,
OFLOXACIN\ORNIDAZOLE,0,0,205,36844,,,,
OFLOXACIN\PREDNISOLONE ACETATE,0,0,205,36844,,,,
OFRANERGENE OBADENOVEC,0,0,205,36844,,,,
OK-432,0,2,205,36842,,,,
OKRA,0,0,205,36844,,,,
OLANEXIDINE GLUCONATE,0,0,205,36844,,,,
OLANZAPINE PAMOATE,0,0,205,36844,,,,
OLANZAPINE\SAMIDORPHAN,0,0,205,36844,,,,
OLANZAPINE\SAMIDORPHAN L-MALATE,0,0,205,36844,,,,
OLAPARIB,0,76,205,36768,,,,
OLAPTESED PEGOL,0,0,205,36844,,,,
OLARATUMAB,0,1,205,36843,,,,
OLEA EUROPAEA LEAF,0,0,205,36844,,,,
OLEA EUROPAEA POLLEN,0,0,205,36844,,,,
OLEAMIDES,0,0,205,36844,,,,
OLECLUMAB,0,0,205,36844,,,,
OLEIC ACID,0,0,205,36844,,,,
OLEYL ALCOHOL,0,0,205,36844,,,,
OLICERIDINE,0,0,205,36844,,,,
OLIPUDASE ALFA-RPCP,0,0,205,36844,,,,
OLIVE OIL,0,2,205,36842,,,,
OLIVE OIL\SOYBEAN OIL,0,0,205,36844,,,,
OLMESARTAN,0,20,205,36824,,,,
OLMESARTAN MEDOXOMIL,0,36,205,36808,,,,
OLMUTINIB,0,0,205,36844,,,,
OLODATEROL,0,0,205,36844,,,,
OLODATEROL HYDROCHLORIDE,0,0,205,36844,,,,
OLODATEROL HYDROCHLORIDE\TIOTROPIUM BROMIDE MONOHYDRATE,0,8,205,36836,,,,
OLODATEROL\TIOTROPIUM,0,0,205,36844,,,,
OLODATEROL\TIOTROPIUM BROMIDE,0,0,205,36844,,,,
OLOKIZUMAB,0,0,205,36844,,,,
OLOPATADINE,0,6,205,36838,,,,
OLOPATADINE HYDROCHLORIDE,0,10,205,36834,,,,
OLOROFIM,0,0,205,36844,,,,
OLPRINONE HYDROCHLORIDE,0,0,205,36844,,,,
OLSALAZINE,0,0,205,36844,,,,
OLSALAZINE SODIUM,0,0,205,36844,,,,
OLUTASIDENIB,0,0,205,36844,,,,
OLVEREMBATINIB,0,1,205,36843,,,,
OMACETAXINE,0,0,205,36844,,,,
OMACETAXINE MEPESUCCINATE,0,0,205,36844,,,,
OMADACYCLINE,0,0,205,36844,,,,
OMALIZUMAB,0,1,205,36843,,,,
OMAPATRILAT,0,0,205,36844,,,,
OMARIGLIPTIN,0,0,205,36844,,,,
OMBERACETAM,0,0,205,36844,,,,
OMBITASVIR,0,0,205,36844,,,,
OMBITASVIR HEMINONAHYDRATE\PARITAPREVIR DIHYDRATE\RITONAVIR,0,0,205,36844,,,,
OMBITASVIR\PARITAPREVIR\RITONAVIR,0,1,205,36843,,,,
OMBRABULIN,0,4,205,36840,,,,
OMECAMTIV MECARBIL,0,0,205,36844,,,,
OMEGA-3 FATTY ACIDS\VITAMINS,0,0,205,36844,,,,
OMEGA-3-ACID ETHYL ESTERS,0,5,205,36839,,,,
OMEGA-3-CARBOXYLIC ACIDS,0,0,205,36844,,,,
OMEGA-6 FATTY ACIDS,0,0,205,36844,,,,
OMEPRAZOLE,0,684,205,36160,,,,
OMEPRAZOLE MAGNESIUM,0,54,205,36790,,,,
OMEPRAZOLE SODIUM,0,40,205,36804,,,,
OMEPRAZOLE\SODIUM BICARBONATE,0,3,205,36841,,,,
OMOCONAZOLE,0,0,205,36844,,,,
OMOCONAZOLE NITRATE,0,0,205,36844,,,,
ONABOTULINUMTOXINA,0,0,205,36844,,,,
ONALESPIB,0,0,205,36844,,,,
ONARTUZUMAB,0,0,205,36844,,,,
ONASEMNOGENE ABEPARVOVEC,0,0,205,36844,,,,
ONASEMNOGENE ABEPARVOVEC-XIOI,0,0,205,36844,,,,
ONATASERTIB,0,0,205,36844,,,,
ONDANSETRON\ONDANSETRON HYDROCHLORIDE,0,0,205,36844,,,,
ONION,0,0,205,36844,,,,
ONTAMALIMAB,0,0,205,36844,,,,
ONTORPACEPT,0,0,205,36844,,,,
ONTUXIZUMAB,0,0,205,36844,,,,
ONVANSERTIB,0,0,205,36844,,,,
OPHIOCORDYCEPS SINENSIS,0,0,205,36844,,,,
OPICAPONE,0,0,205,36844,,,,
OPICINUMAB,0,0,205,36844,,,,
OPIPRAMOL,0,7,205,36837,,,,
OPIPRAMOL HYDROCHLORIDE,0,2,205,36842,,,,
OPIPRAMOL\OPIPRAMOL HYDROCHLORIDE,0,1,205,36843,,,,
OPIUM,0,0,205,36844,,,,
OPIUM TINCTURE,0,3,205,36841,,,,
OPRELVEKIN,0,12,205,36832,,,,
OPROZOMIB,0,2,205,36842,,,,
ORANGE,0,0,205,36844,,,,
ORANGE JUICE,0,0,205,36844,,,,
ORANGE OIL,0,0,205,36844,,,,
OREGANO,0,0,205,36844,,,,
OREGANO LEAF OIL,0,0,205,36844,,,,
OREGOVOMAB,0,0,205,36844,,,,
ORELABRUTINIB,0,6,205,36838,,,,
ORGOTEIN,0,0,205,36844,,,,
ORIC-101,0,0,205,36844,,,,
ORITAVANCIN,0,0,205,36844,,,,
ORITAVANCIN DIPHOSPHATE,0,0,205,36844,,,,
ORLISTAT,0,0,205,36844,,,,
ORNIDAZOLE,0,1,205,36843,,,,
ORNITHINE,0,0,205,36844,,,,
ORNITHINE ASPARTATE,0,3,205,36841,,,,
ORNITHINE HYDROCHLORIDE,0,0,205,36844,,,,
ORNITHINE OXOGLURATE,0,2,205,36842,,,,
ORNITHINE\PANCRELIPASE,0,0,205,36844,,,,
OROTIC ACID,0,0,205,36844,,,,
ORPHENADRINE,0,0,205,36844,,,,
ORPHENADRINE CITRATE,0,0,205,36844,,,,
ORPHENADRINE HYDROCHLORIDE,0,0,205,36844,,,,
ORTERONEL,0,0,205,36844,,,,
ORTHOSIPHON ARISTATUS LEAF,0,0,205,36844,,,,
ORVACABTAGENE AUTOLEUCEL,0,0,205,36844,,,,
ORYCTOLAGUS CUNICULUS HYPOTHALAMUS,0,0,205,36844,,,,
ORYCTOLAGUS CUNICULUS SKIN,0,0,205,36844,,,,
OSELTAMIVIR,0,20,205,36824,,,,
OSELTAMIVIR PHOSPHATE,0,14,205,36830,,,,
OSILODROSTAT,0,0,205,36844,,,,
OSILODROSTAT PHOSPHATE,0,1,205,36843,,,,
OSIMERTINIB,0,116,205,36728,,,,
OSIMERTINIB MESYLATE,0,6,205,36838,,,,
OSOCIMAB,0,0,205,36844,,,,
OSPEMIFENE,0,0,205,36844,,,,
OSTREA EDULIS SHELL,0,0,205,36844,,,,
OTERACIL,0,8,205,36836,,,,
OTERACIL POTASSIUM,0,4,205,36840,,,,
OTILIMAB,0,0,205,36844,,,,
OTILONIUM,0,0,205,36844,,,,
OTILONIUM BROMIDE,0,1,205,36843,,,,
OTLERTUZUMAB,0,0,205,36844,,,,
OUABAIN,0,0,205,36844,,,,
OVINE DIGOXIN IMMUNE FAB,0,0,205,36844,,,,
OXALIC ACID,0,0,205,36844,,,,
OXANDROLONE,0,0,205,36844,,,,
OXAPIUM IODIDE,0,0,205,36844,,,,
OXAPROZIN,0,4,205,36840,,,,
OXAPROZIN POTASSIUM,0,0,205,36844,,,,
OXATOMIDE,0,0,205,36844,,,,
OXAZEPAM,0,73,205,36771,,,,
OXAZOLAM,0,1,205,36843,,,,
OXCARBAZEPINE,0,9,205,36835,,,,
OXEDRINE,0,0,205,36844,,,,
OXEDRINE TARTRATE,0,0,205,36844,,,,
OXETHAZAINE,0,0,205,36844,,,,
OXETORONE,0,0,205,36844,,,,
OXETORONE FUMARATE,0,0,205,36844,,,,
OXICONAZOLE,0,0,205,36844,,,,
OXICONAZOLE NITRATE,0,0,205,36844,,,,
OXIDRONATE DISODIUM,0,0,205,36844,,,,
OXIDRONATE DISODIUM\TECHNETIUM TC-99M OXIDRONATE,0,0,205,36844,,,,
OXIGLUTATIONE,0,0,205,36844,,,,
OXILOFRINE,0,0,205,36844,,,,
OXIRACETAM,0,0,205,36844,,,,
OXITRIPTAN,0,0,205,36844,,,,
OXITRIPTAN\PYRIDOXINE,0,0,205,36844,,,,
OXITRIPTAN\VITAMINS\ZINC,0,0,205,36844,,,,
OXITROPIUM BROMIDE,0,0,205,36844,,,,
OXODOTREOTIDE,0,1,205,36843,,,,
OXOGLURIC ACID\PYRIDOXINE,0,0,205,36844,,,,
OXOLAMINE,0,0,205,36844,,,,
OXOLAMINE CITRATE,0,0,205,36844,,,,
OXOLINIC ACID,0,0,205,36844,,,,
OXOMEMAZINE,0,0,205,36844,,,,
OXPRENOLOL,0,0,205,36844,,,,
OXPRENOLOL HYDROCHLORIDE,0,0,205,36844,,,,
OXTRIPHYLLINE,0,0,205,36844,,,,
OXYBATE,0,0,205,36844,,,,
OXYBENZONE,0,0,205,36844,,,,
OXYBENZONE\PADIMATE O,0,0,205,36844,,,,
OXYBUTYNIN\OXYBUTYNIN CHLORIDE,0,1,205,36843,,,,
OXYCHLOROSENE,0,0,205,36844,,,,
OXYCHLOROSENE SODIUM,0,0,205,36844,,,,
OXYCODEGOL,0,0,205,36844,,,,
OXYCODONE,0,321,205,36523,,,,
OXYCODONE HYDROCHLORIDE,0,291,205,36553,,,,
OXYCODONE HYDROCHLORIDE TRIHYDRATE,0,1,205,36843,,,,
OXYCODONE HYDROCHLORIDE\OXYCODONE TEREPHTHALATE,0,0,205,36844,,,,
OXYCODONE HYDROCHLORIDE\OXYCODONE TEREPHTHALATE\PHENACETIN,0,0,205,36844,,,,
OXYCODONE TEREPHTHALATE,0,0,205,36844,,,,
OXYGEN,0,39,205,36805,,,,
OXYGEN\OZONE,0,0,205,36844,,,,
OXYMETAZOLINE,0,3,205,36841,,,,
OXYMETAZOLINE HYDROCHLORIDE,0,1,205,36843,,,,
OXYMETAZOLINE HYDROCHLORIDE OR PHENYLEPHRINE HYDROCHLORIDE,0,0,205,36844,,,,
OXYMETAZOLINE HYDROCHLORIDE\PHENYLEPHRINE HYDROCHLORIDE,0,0,205,36844,,,,
OXYMETAZOLINE HYDROCHLORIDE\PREDNISOLONE SODIUM PHOSPHATE,0,0,205,36844,,,,
OXYMETAZOLINE HYDROCHLORIDE\PSEUDOEPHEDRINE HYDROCHLORIDE,0,0,205,36844,,,,
OXYMETAZOLINE HYDROCHLORIDE\TETRACAINE HYDROCHLORIDE,0,0,205,36844,,,,
OXYMETAZOLINE\PHENYLEPHRINE,0,0,205,36844,,,,
OXYMETHOLONE,0,0,205,36844,,,,
OXYMORPHONE,0,2,205,36842,,,,
OXYMORPHONE HYDROCHLORIDE,0,0,205,36844,,,,
OXYPERTINE,0,0,205,36844,,,,
OXYPHENBUTAZONE,0,0,205,36844,,,,
OXYPHENONIUM BROMIDE,0,0,205,36844,,,,
OXYPURINOL,0,0,205,36844,,,,
OXYQUINOLINE,0,0,205,36844,,,,
OXYQUINOLINE SULFATE,0,0,205,36844,,,,
OXYQUINOLINE SULFATE\SODIUM LAURYL SULFATE,0,0,205,36844,,,,
OXYQUINOLINE\TROLAMINE,0,0,205,36844,,,,
OXYTETRACYCLINE,0,0,205,36844,,,,
OXYTETRACYCLINE HYDROCHLORIDE,0,0,205,36844,,,,
OXYTETRACYCLINE HYDROCHLORIDE\POLYMYXIN B SULFATE,0,0,205,36844,,,,
OXYTETRACYCLINE\OXYTETRACYCLINE HYDROCHLORIDE,0,0,205,36844,,,,
OXYTOCIN,0,0,205,36844,,,,
OXYTOCIN CITRATE,0,0,205,36844,,,,
"OYSTER SHELL CALCIUM CARBONATE, CRUDE",0,0,205,36844,,,,
"OYSTER, UNSPECIFIED",0,0,205,36844,,,,
OZAGREL,0,0,205,36844,,,,
OZAGREL HYDROCHLORIDE,0,0,205,36844,,,,
OZAGREL SODIUM,0,0,205,36844,,,,
OZANIMOD,0,2,205,36842,,,,
OZANIMOD HYDROCHLORIDE,0,0,205,36844,,,,
OZENOXACIN,0,0,205,36844,,,,
OZONE,0,0,205,36844,,,,
OZONE\SALICYLIC ACID,0,0,205,36844,,,,
P-PHENYLENEDIAMINE,0,0,205,36844,,,,
PACIFIC HALIBUT,0,0,205,36844,,,,
PACRITINIB,0,0,205,36844,,,,
PADIMATE O\PETROLATUM,0,0,205,36844,,,,
PAEONIA LACTIFLORA ROOT,0,0,205,36844,,,,
PALBOCICLIB,0,104,205,36740,,,,
PALBOCICLIB ISETHIONATE,0,0,205,36844,,,,
PALIFERMIN,0,0,205,36844,,,,
PALIFOSFAMIDE,0,0,205,36844,,,,
PALIPERIDONE,0,0,205,36844,,,,
PALIPERIDONE PALMITATE,0,5,205,36839,,,,
PALIVIZUMAB,0,0,205,36844,,,,
PALLADIUM,0,0,205,36844,,,,
PALMATINE,0,0,205,36844,,,,
PALMIDROL,0,0,205,36844,,,,
PALMITIC ACID,0,0,205,36844,,,,
PALONOSETRON,0,90,205,36754,,,,
PALONOSETRON HYDROCHLORIDE,0,647,205,36197,,,,
PAMABROM,0,0,205,36844,,,,
PAMIDRONATE DISODIUM,0,34,205,36810,,,,
PAMIDRONIC ACID,0,5,205,36839,,,,
PAMIPARIB,0,1,205,36843,,,,
PAMREVLUMAB,0,0,205,36844,,,,
PANAX GINSENG WHOLE,0,0,205,36844,,,,
PANAX NOTOGINSENG ROOT,0,0,205,36844,,,,
PANAX QUINQUEFOLIUS WHOLE,0,0,205,36844,,,,
PANCREAS PREPARATION,0,0,205,36844,,,,
PANCRELIPASE,0,22,205,36822,,,,
PANCRELIPASE AMYLASE,0,0,205,36844,,,,
PANCRELIPASE AMYLASE\PANCRELIPASE LIPASE\PANCRELIPASE PROTEASE,0,21,205,36823,,,,
PANCRELIPASE\PANCRELIPASE AMYLASE\PANCRELIPASE LIPASE\PANCRELIPASE PROTEASE,0,0,205,36844,,,,
PANCRELIPASE\TYROSINE,0,0,205,36844,,,,
PANCURONIUM,0,1,205,36843,,,,
PANCURONIUM BROMIDE,0,0,205,36844,,,,
PANIPENEM,0,0,205,36844,,,,
PANITUMUMAB,0,47,205,36797,,,,
PANOBINOSTAT,0,11,205,36833,,,,
PANOBINOSTAT LACTATE,0,0,205,36844,,,,
PANTETHINE,0,3,205,36841,,,,
PANTHENOL,0,0,205,36844,,,,
PANTHENOL\PYRITHIONE ZINC,0,0,205,36844,,,,
PANTOPRAZOLE MAGNESIUM,0,4,205,36840,,,,
PANTOPRAZOLE SODIUM,0,610,205,36234,,,,
PANTOPRAZOLE SODIUM ANHYDROUS,0,0,205,36844,,,,
PANTOTHENIC ACID,0,5,205,36839,,,,
PAPAIN,0,0,205,36844,,,,
PAPAIN\SODIUM COPPER CHLOROPHYLLIN\UREA,0,0,205,36844,,,,
PAPAVERINE,0,1,205,36843,,,,
PAPAVERINE HYDROCHLORIDE,0,0,205,36844,,,,
PAPAVERINE HYDROCHLORIDE\PHOLCODINE,0,0,205,36844,,,,
PAPAVERINE\PHENTOLAMINE,0,0,205,36844,,,,
PAPAYA,0,0,205,36844,,,,
PARAFFIN,0,6,205,36838,,,,
PARAFFIN\SODIUM PICOSULFATE,0,0,205,36844,,,,
"PARAFFIN\WAX, EMULSIFYING",0,0,205,36844,,,,
PARALDEHYDE,0,0,205,36844,,,,
PARAMETHADIONE,0,0,205,36844,,,,
PARAMETHASONE,0,0,205,36844,,,,
PARAMETHASONE ACETATE,0,0,205,36844,,,,
PARAOXON,0,0,205,36844,,,,
PARAQUAT,0,0,205,36844,,,,
PARATHYROID HORMONE,0,0,205,36844,,,,
PARECOXIB,0,0,205,36844,,,,
PARECOXIB SODIUM,0,0,205,36844,,,,
PARGEVERINE,0,0,205,36844,,,,
PARGEVERINE HYDROCHLORIDE,0,0,205,36844,,,,
PARICALCITOL,0,6,205,36838,,,,
PARITAPREVIR,0,0,205,36844,,,,
PARITAPREVIR\RITONAVIR,0,0,205,36844,,,,
PARKINSONIA FLORIDA POLLEN,0,0,205,36844,,,,
PARNAPARIN,0,0,205,36844,,,,
PARNAPARIN SODIUM,0,1,205,36843,,,,
PAROMOMYCIN,0,0,205,36844,,,,
PAROMOMYCIN SULFATE,0,0,205,36844,,,,
PAROXETINE,0,64,205,36780,,,,
PAROXETINE HYDROCHLORIDE,0,44,205,36800,,,,
PAROXETINE HYDROCHLORIDE HEMIHYDRATE,0,0,205,36844,,,,
PAROXETINE MESYLATE,0,0,205,36844,,,,
PAROXETINE\PAROXETINE HYDROCHLORIDE,0,5,205,36839,,,,
PARSACLISIB,0,0,205,36844,,,,
PARSACLISIB HYDROCHLORIDE,0,0,205,36844,,,,
PARSLEY,0,0,205,36844,,,,
PASCOPYRUM SMITHII POLLEN,0,0,205,36844,,,,
PASINIAZID,0,0,205,36844,,,,
PASIREOTIDE,0,1,205,36843,,,,
PASIREOTIDE DIASPARTATE,0,0,205,36844,,,,
PASIREOTIDE PAMOATE,0,0,205,36844,,,,
PASPALUM NOTATUM POLLEN,0,0,205,36844,,,,
PASSALORA FULVA,0,0,205,36844,,,,
PASSIFLORA EDULIS FLOWER,0,0,205,36844,,,,
PASSIFLORA INCARNATA FLOWER,0,0,205,36844,,,,
PASSIFLORA INCARNATA FLOWERING TOP,0,0,205,36844,,,,
PASSIFLORA INCARNATA FLOWER\VALERIAN,0,0,205,36844,,,,
PATENT BLUE V,0,0,205,36844,,,,
PATIDEGIB,0,0,205,36844,,,,
PATIROMER,0,0,205,36844,,,,
